country_code,postal_code_clean,city_raw,city_normalized,city_normalization_confidence,city_normalization_method,city_normalization_note,admin_region,admin_district,latitude,longitude,geonames_places_count,geonames_place_names
SK,94633,Modrany,Modrany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.8236,18.352,1,Modrany
SK,94634,Bátorove Kosihy,Bátorove Kosihy,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.8294,18.4202,1,Bátorove Kosihy
SK,94635,Búč,Búč,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.8076,18.4466,1,Búč
SK,94636,Kravany nad Dunajom,Kravany nad Dunajom,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.7633,18.4832,1,Kravany nad Dunajom
SK,94637,Moča,Moča,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.761,18.4079,1,Moča
SK,94638,Radvaň nad Dunajom,Radvaň nad Dunajom,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Komárno,47.74975,18.34365,2,Radvaň nad Dunajom | Virt
SK,94639,Iža,Iža,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Komárno,47.74545,18.2586,2,Iža | Patince
SK,94651,Nesvady,Nesvady,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.9282,18.1268,1,Nesvady
SK,94652,Imeľ,Imeľ,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.904,18.1417,1,Imeľ
SK,94654,Bajč,Bajč,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.9262,18.2074,1,Bajč
SK,94655,Pribeta,Pribeta,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.8998,18.315,1,Pribeta
SK,94656,Dulovce,Dulovce,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.8692,18.2728,1,Dulovce
SK,94657,Svätý Peter,Svätý Peter,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.8415,18.2541,1,Svätý Peter
SK,94701,Martovce,Martovce,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Komárno,47.8624,18.1584,2,Martovce | Hurbanovo
SK,94703,Hurbanovo,Hurbanovo,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Komárno,47.8698,18.1923,1,Hurbanovo
SK,94712,Hurbanovo 1,Hurbanovo,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,47.8649,18.1697,1,Hurbanovo 1
SK,94901,Nitrianske Hrnčiarovce,Nitrianske Hrnčiarovce,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.329833,18.0806,3,Nitrianske Hrnčiarovce | Nitra | Lužianky
SK,94903,Nitra 3,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3209,18.0822,1,Nitra 3
SK,94905,Nitra,Nitra,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3076,18.0845,1,Nitra
SK,94907,Nitra,Nitra,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3076,18.0845,1,Nitra
SK,94909,Nitra 11,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3209,18.0822,1,Nitra 11
SK,94910,Nitra 10,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3076,18.0845,1,Nitra 10
SK,94911,Nitra,Nitra,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3076,18.0845,1,Nitra
SK,94912,Nitra 12,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3076,18.0845,1,Nitra 12
SK,94921,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94928,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94931,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94935,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94936,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94939,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94944,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94948,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94955,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94958,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94960,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94961,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94963,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94965,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94966,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94968,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94973,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94974,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94976,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94978,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94979,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94985,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94989,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,94999,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3187,18.0826,1,Nitra 1
SK,95001,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95003,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95006,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95007,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95008,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95012,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95015,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95016,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95022,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95028,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95030,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95043,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95047,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95048,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95050,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95053,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95061,Nitra 1,Nitra,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.4926,18.2007,1,Nitra 1
SK,95101,Štitáre,Štitáre,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.34165,18.144,2,Štitáre | Nitrianske Hrnčiarovce
SK,95102,Pohranice,Pohranice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.3273,18.198033,3,Pohranice | Dolné Obdokovce | Hosťová
SK,95103,Čeľadice,Čeľadice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.3301,18.20905,2,Čeľadice | Pohranice
SK,95104,Veľký Lapáš,Veľký Lapáš,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.2956,18.1815,2,Veľký Lapáš | Malý Lapáš
SK,95105,Veľký Cetín,Veľký Cetín,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.22685,18.20955,2,Veľký Cetín | Paňa
SK,95106,Vinodol,Vinodol,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.186067,18.206867,3,Vinodol | Horný Vinodol | Dolný Vinodol
SK,95107,Malý Cetín,Malý Cetín,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.2473,18.16825,2,Malý Cetín | Čechynce
SK,95108,Golianovo,Golianovo,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.2719,18.1919,1,Golianovo
SK,95112,Ivanka pri Nitre,Ivanka pri Nitre,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.243,18.1162,1,Ivanka pri Nitre
SK,95113,Branč,Branč,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.2187,18.1442,1,Branč
SK,95114,Poľný Kesov,Poľný Kesov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,,48.1651,18.0669,1,Poľný Kesov
SK,95115,Poľný Kesov,Poľný Kesov,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.186425,18.0641,4,Poľný Kesov | Štefanovičová | Mojmírovce | Veľká Dolina
SK,95116,Svätoplukovo,Svätoplukovo,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.2282,18.0558,1,Svätoplukovo
SK,95117,Cabaj-Čápor,Cabaj-Čápor,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.2445,18.029,1,Cabaj-Čápor
SK,95121,Rišňovce,Rišňovce,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3686,17.8933,1,Rišňovce
SK,95122,Alekšince,Alekšince,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3664,17.9479,1,Alekšince
SK,95123,Lukáčovce,Lukáčovce,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3955,17.9378,1,Lukáčovce
SK,95124,Kapince,Kapince,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.4252,17.9793,4,Kapince | Malé Zálužie | Nové Sady | Čab
SK,95125,Hruboňovo,Hruboňovo,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.4464,18.0255,1,Hruboňovo
SK,95126,Šurianky,Šurianky,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.4219,18.0231,1,Šurianky
SK,95131,Močenok,Močenok,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Šaľa,48.2277,17.9308,1,Močenok
SK,95132,Horná Kráľová,Horná Kráľová,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Šaľa,48.2453,17.9131,1,Horná Kráľová
SK,95133,Hájske,Hájske,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Šaľa,48.2548,17.8678,1,Hájske
SK,95134,Báb,Báb,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3099,17.8666,1,Báb
SK,95135,Veľké Zálužie,Veľké Zálužie,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3084,17.9387,1,Veľké Zálužie
SK,95136,Lehota,Lehota,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3116,17.9895,1,Lehota
SK,95137,Rumanová,Rumanová,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3297,17.8715,1,Rumanová
SK,95141,Lužianky,Lužianky,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3491,18.029,1,Lužianky
SK,95142,Zbehy,Zbehy,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3656,18.0181,1,Zbehy
SK,95143,Jelšovce,Jelšovce,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.37695,18.0481,2,Jelšovce | Čakajovce
SK,95144,Výčapy-Opatovce,Výčapy-Opatovce,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.406833,18.081033,3,Výčapy-Opatovce | Ľudovítová | Opatovce - Výčapy
SK,95145,Lefantovce,Lefantovce,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.424467,18.1342,3,Lefantovce | Horné Lefantovce | Dolné Lefantovce
SK,95146,Podhorany,Podhorany,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.38965,18.12085,2,Podhorany | Bádice
SK,95148,Jarok,Jarok,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.2754,17.9591,1,Jarok
SK,95151,Nová Ves nad Žitavou,Nová Ves nad Žitavou,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.2903,18.3231,1,Nová Ves nad Žitavou
SK,95152,Vieska nad Žitavou,Vieska nad Žitavou,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.31435,18.34985,2,Vieska nad Žitavou | Slepčany
SK,95153,Babindol,Babindol,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.2827,18.24875,2,Babindol | Klasov
SK,95154,Veľké Chyndice,Veľké Chyndice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.297,18.28705,2,Veľké Chyndice | Malé Chyndice
SK,95161,Čifáre,Čifáre,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.23115,18.3801,2,Čifáre | Telince
SK,95162,Nevidzany,Nevidzany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.2846,18.3776,1,Nevidzany
SK,95171,Velčice,Velčice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.399,18.31475,2,Velčice | Sľažany
SK,95172,Neverice,Neverice,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.3666,18.2746,1,Neverice
SK,95173,Jelenec,Jelenec,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3784,18.2235,1,Jelenec
SK,95174,Žirany,Žirany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3777,18.1751,1,Žirany
SK,95175,Chrašťany,Chrašťany,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.3441,18.2899,2,Chrašťany | Beladice
SK,95176,Choča,Choča,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.34715,18.3408,2,Choča | Tesárske Mlyňany
SK,95177,Kostoľany pod Tribečom,Kostoľany pod Tribečom,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.4055,18.2523,2,Kostoľany pod Tribečom | Ladice
SK,95178,Kolíňany,Kolíňany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.3606,18.1969,1,Kolíňany
SK,95181,Nemčiňany,Nemčiňany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.3087,18.4515,1,Nemčiňany
SK,95182,Červený Hrádok,Červený Hrádok,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.310533,18.399067,3,Červený Hrádok | Malé Vozokany | Veľké Vozokany
SK,95185,Skýcov,Skýcov,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.5029,18.4208,1,Skýcov
SK,95187,Volkovce,Volkovce,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.3399,18.4575,1,Volkovce
SK,95188,Lúčnica nad Žitavou,Lúčnica nad Žitavou,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Nitra,48.2123,18.283,1,Lúčnica nad Žitavou
SK,95191,Hosťovce,Hosťovce,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.436567,18.332667,3,Hosťovce | Mankovce | Zlatno
SK,95192,Lovce,Lovce,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.4443,18.37285,2,Lovce | Žikava
SK,95193,Machulince,Machulince,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.414,18.4225,2,Machulince | Topoľčianky
SK,95194,Hostie,Hostie,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.4529,18.4383,1,Hostie
SK,95195,Obyce,Obyce,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.4274,18.4563,1,Obyce
SK,95196,Jedľové Kostoľany,Jedľové Kostoľany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.4694,18.4976,1,Jedľové Kostoľany
SK,95197,Žitavany,Žitavany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.3997,18.4186,1,Žitavany
SK,95201,Melek,Melek,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Nitra,48.22815,18.3251,4,Melek | Žitavce | Vráble | Tajná
SK,95212,Vráble,Vráble,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,,48.2437,18.3085,1,Vráble
SK,95214,Vráble,Vráble,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,,48.2437,18.3085,1,Vráble
SK,95216,Vráble,Vráble,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,,48.2437,18.3085,1,Vráble
SK,95217,Vráble,Vráble,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,,48.2437,18.3085,1,Vráble
SK,95280,Vráble,Vráble,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,,48.2437,18.3085,1,Vráble
SK,95281,Vráble,Vráble,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,,48.2437,18.3085,1,Vráble
SK,95301,Martin nad Žitavou,Martin nad Žitavou,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Zlaté Moravce,48.379567,18.422133,3,Martin nad Žitavou | Zlaté Moravce | Čaradice
SK,95304,Zlaté Moravce 4,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 4
SK,95305,Čierne Kľačany,Čierne Kľačany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Zlaté Moravce,48.3566,18.4717,1,Čierne Kľačany
SK,95311,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95317,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95320,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95321,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95322,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95328,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95330,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95333,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95336,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95338,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95339,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95340,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95342,Zlaté Moravce 1,Zlaté Moravce,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.3738,18.4345,1,Zlaté Moravce 1
SK,95501,Nemčice,Nemčice,0.75,ambiguous_postal_code_kept_representative,Postal code maps to multiple GeoNames places; representative place kept,Nitra,Okres Topoľčany,48.595389,18.119067,9,Nemčice | Závada - Záhrada | Topoľčany | Práznovce | Závada | Podhradie | Chrabrany | Velušovce | Tovarníky
SK,95503,Topoľčany,Topoľčany,0.95,unchanged_single_place,Single GeoNames place kept as normalized city,Nitra,Okres Topoľčany,48.5636,18.1671,1,Topoľčany
SK,95513,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95514,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95515,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95520,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95521,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95523,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95528,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95535,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95537,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95539,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95540,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95548,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95555,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95556,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95561,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95582,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
SK,95586,Topoľčany 1,Topoľčany,0.85,trailing_number_removed,Removed trailing postal-zone number,Nitra,,48.5922,18.1239,1,Topoľčany 1
